gameId,pId,PM,Starter,AS,BS,DR,FD,FG2A,FG2M,FG2P,FG3A,FG3M,FG3P,FGA,FGM,FTA,FTM,FTP,OR,PF,PTS,REB,ST,TO,EFF,FGIA,FGIM,FGIP,TP,teamId,nationality,uniformNumber,name,10+ ppg,FGP,mins,secs,MP
128104,196471,-6,True,2,0,1,3,3,1,0.333,7,3,0.429,10,4,0,0,,0,3,11,1,2,2,8,2,1,50.0,23:21,75,Hungary,4.0,Debora Dubei,1,0.4,23,21,23.4
128104,237943,-20,False,0,0,1,3,1,0,0.0,2,0,0.0,3,0,4,4,1.0,0,2,4,1,0,3,-1,1,0,0.0,15:3,75,Hungary,3.0,Reka Dombai,0,0.0,15,3,15.0
128104,204217,-23,True,0,0,2,3,9,3,0.333,0,0,,9,3,2,2,1.0,3,0,8,5,0,0,7,6,2,33.3,26:46,75,Hungary,2.0,Virag Takacs-Kiss,0,0.333,26,46,26.8
128104,250669,-3,False,0,0,1,0,3,3,1.0,0,0,,3,3,0,0,,0,0,6,1,0,0,7,3,3,100.0,4:11,34,Canada,25.0,Faith Dut,0,1.0,4,11,4.2
128104,215167,16,True,0,1,5,6,7,3,0.429,1,0,0.0,8,3,2,2,1.0,0,3,8,5,1,4,6,5,3,60.0,26:38,34,Canada,24.0,Aaliyah Edwards,0,0.375,26,38,26.6
128104,161433,23,True,0,0,7,2,10,4,0.4,1,0,0.0,11,4,1,1,1.0,5,1,9,12,4,0,18,8,4,50.0,24:29,34,Canada,14.0,Kayla Alexander,0,0.364,24,29,24.5
128104,235589,1,False,0,0,1,0,0,0,,4,0,0.0,4,0,0,0,,1,2,0,2,1,1,-2,0,0,0.0,6:27,34,Canada,13.0,Merissah Russell,0,0.0,6,27,6.4
128104,172742,10,False,1,0,2,1,1,0,0.0,1,0,0.0,2,0,0,0,,1,2,0,3,2,1,3,1,0,0.0,15:31,34,Canada,9.0,Yvonne Ejim,0,0.0,15,31,15.5
128104,266912,-2,False,1,0,1,0,1,1,1.0,2,0,0.0,3,1,0,0,,0,0,2,1,0,0,2,1,1,100.0,9:11,34,Canada,8.0,Tara Wallack,0,0.333,9,11,9.2
128104,217042,-1,False,0,0,1,0,0,0,,0,0,,0,0,0,0,,0,1,0,1,0,0,1,0,0,0.0,4:57,34,Canada,7.0,Niyah Becker,0,,4,57,5.0
128104,203119,18,True,1,0,3,3,7,4,0.571,4,1,0.25,11,5,1,1,1.0,2,2,12,5,0,1,11,2,0,0.0,27:23,34,Canada,6.0,Bridget Carleton,1,0.455,27,23,27.4
128104,188565,8,True,2,0,4,1,4,1,0.25,5,1,0.2,9,2,2,2,1.0,1,3,7,5,0,3,4,3,1,33.3,17:15,34,Canada,5.0,Kia Nurse,0,0.222,17,15,17.2
128104,188714,20,False,1,0,0,0,1,1,1.0,2,1,0.5,3,2,0,0,,0,3,5,0,1,0,6,0,0,0.0,16:28,34,Canada,4.0,Sami Hill,0,0.667,16,28,16.5
128104,196900,2,True,5,0,2,2,8,3,0.375,3,1,0.333,11,4,1,1,1.0,0,3,10,2,1,2,9,6,2,33.3,25:54,34,Canada,2.0,Shay Colley,1,0.364,25,54,25.9
128104,217051,18,False,4,0,2,2,8,6,0.75,1,0,0.0,9,6,4,4,1.0,1,1,16,3,3,0,23,6,5,83.3,21:36,34,Canada,1.0,Shaina Pellington,1,0.667,21,36,21.6
128105,205418,-15,False,0,0,0,0,0,0,,1,1,1.0,1,1,0,0,,0,0,3,0,0,0,3,0,0,0.0,3:52,16,Australia,55.0,Chloe Bibby,0,1.0,3,52,3.9
128105,181326,14,False,7,1,4,2,1,0,0.0,3,0,0.0,4,0,0,0,,0,0,0,4,0,2,6,1,0,0.0,21:28,16,Australia,44.0,Alex Wilson,0,0.0,21,28,21.5
128105,191935,10,True,0,0,4,1,3,2,0.667,7,4,0.571,10,6,1,1,1.0,1,1,17,5,2,3,17,3,2,66.7,24:34,16,Australia,32.0,Sami Whitcomb,1,0.6,24,34,24.6
128105,236147,2,False,2,2,1,3,4,3,0.75,1,0,0.0,5,3,2,1,0.5,1,4,7,2,0,0,10,4,3,75.0,15:33,16,Australia,23.0,Alexandra Fowler,0,0.6,15,33,15.6
128105,229038,-8,False,1,0,3,0,9,5,0.556,0,0,,9,5,0,0,,4,0,10,7,0,1,13,9,5,55.6,14:10,16,Australia,22.0,Zitina Aokuso,1,0.556,14,10,14.2
128105,271348,-1,False,1,1,3,2,7,3,0.429,1,0,0.0,8,3,3,2,0.667,0,2,8,3,0,2,5,7,3,42.9,16:49,16,Australia,20.0,Isobel Borlase,0,0.375,16,49,16.8
128105,151395,1,False,0,0,2,0,1,0,0.0,1,0,0.0,2,0,0,0,,0,1,0,2,0,1,-1,1,0,0.0,4:50,16,Australia,15.0,Cayla George,0,0.0,4,50,4.8
128105,216865,14,True,4,0,1,1,8,5,0.625,4,1,0.25,12,6,2,1,0.5,3,1,14,4,0,1,14,8,5,62.5,22:53,16,Australia,13.0,Ezi Magbegor,1,0.5,22,53,22.9
128105,252289,2,False,0,0,0,3,0,0,,1,0,0.0,1,0,0,0,,0,2,0,0,1,1,-1,0,0,0.0,9:52,16,Australia,12.0,Stephanie Reid,0,0.0,9,52,9.9
