date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,EFF,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2026-03-11,128101,Nanako Todo,JPN,Japan,7,3,0,3,2,0,0,2,1,0,5,3,1,1,15.5,-6,9,-4.6,-1.4,0,False,-12,-12,1,0,1,0,0,0
2026-03-11,128101,Yuki Miyazawa,JPN,Japan,3,8,1,7,4,2,1,3,0,0,6,1,1,1,24.5,-2,12,-1.5,-0.5,3,False,-12,-12,1,0,0,0,3,0
2026-03-11,128101,Minami Yabu,JPN,Japan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0.0,0.0,0,False,-12,-12,0,0,0,0,0,0
2026-03-11,128101,Aika Hirashita,JPN,Japan,12,0,0,0,1,0,0,0,1,0,11,5,2,0,20.7,-2,7,-1.5,-0.5,0,True,-12,-12,1,1,1,1,4,0
2026-03-11,128101,Kokoro Tanaka,JPN,Japan,13,2,2,0,2,2,0,2,2,1,13,4,4,1,17.3,6,8,4.6,1.4,2,True,-12,-12,1,3,0,0,0,0
2026-03-11,128101,Mai Yamamoto,JPN,Japan,15,2,0,2,4,3,0,2,2,0,12,6,3,3,22.7,-17,15,-13.1,-3.9,3,False,-12,-12,1,2,2,0,4,0
2026-03-11,128101,Azusa Asahina,JPN,Japan,5,2,0,2,2,0,0,4,0,0,2,2,1,1,12.4,-3,8,-2.3,-0.7,0,False,-12,-12,1,0,0,0,0,0
2026-03-11,128101,Rui Machida,JPN,Japan,3,4,0,4,5,0,0,4,4,0,1,1,1,2,19.6,-7,10,-5.4,-1.6,0,True,-12,-12,1,0,0,0,0,0
2026-03-11,128101,Ramu Tokashiki,JPN,Japan,2,0,0,0,0,0,0,3,3,0,4,1,0,1,18.5,-3,-2,-2.3,-0.7,0,True,-12,-12,0,0,0,0,0,0
2026-03-11,128101,Maki Takada,JPN,Japan,2,2,1,1,1,2,0,4,2,0,6,1,0,2,23.7,-13,0,-10.0,-3.0,2,True,-12,-12,0,0,0,1,0,0
2026-03-11,128101,Stephanie Mawuli,JPN,Japan,0,0,0,0,0,0,0,0,2,0,1,0,0,2,9.2,-6,-3,-4.6,-1.4,0,False,-12,-12,0,0,0,0,0,0
2026-03-11,128101,Norika Konno,JPN,Japan,3,0,0,0,1,0,0,1,0,0,3,1,1,0,12.2,-7,2,-5.4,-1.6,0,False,-12,-12,1,0,0,0,0,0
2026-03-11,128101,Panka Dul,HUN,Hungary,0,1,1,0,1,1,0,1,0,0,2,0,0,0,9.9,-2,1,-0.5,-1.5,1,False,+12,12,0,0,0,0,0,0
2026-03-11,128101,Yvonne Turner,HUN,Hungary,17,6,0,6,3,1,1,1,12,8,8,4,1,2,22.9,11,20,2.5,8.5,2,False,+12,12,0,1,1,0,0,0
2026-03-11,128101,Reka Lelik,HUN,Hungary,10,4,0,4,8,0,0,3,2,0,9,4,2,4,28.1,15,13,3.4,11.6,0,True,+12,12,0,2,0,1,0,0
2026-03-11,128101,Aliz Varga,HUN,Hungary,2,6,2,4,0,0,0,4,0,0,4,1,0,0,17.6,8,5,1.8,6.2,0,False,+12,12,0,0,0,1,0,0
2026-03-11,128101,Dorka Juhasz,HUN,Hungary,35,9,4,5,2,1,1,0,8,4,22,15,1,1,25.7,9,38,2.1,6.9,2,True,+12,12,0,1,8,2,2,4
2026-03-11,128101,Agnes Torok,HUN,Hungary,0,2,0,2,1,0,0,0,0,0,4,0,0,1,15.0,-2,-2,-0.5,-1.5,0,True,+12,12,0,0,0,0,0,0
2026-03-11,128101,Nina Aho,HUN,Hungary,2,1,0,1,5,2,0,2,2,0,4,1,0,2,21.4,5,5,1.1,3.9,2,True,+12,12,0,0,0,0,2,0
2026-03-11,128101,Debora Dubei,HUN,Hungary,2,3,0,3,0,1,0,2,0,0,4,1,0,0,23.8,-7,3,-1.6,-5.4,1,True,+12,12,0,0,0,1,0,0
2026-03-11,128101,Reka Dombai,HUN,Hungary,5,2,0,2,3,2,0,3,0,0,4,2,1,1,13.9,14,9,3.2,10.8,2,False,+12,12,1,0,1,0,0,0
2026-03-11,128101,Virag Takacs-Kiss,HUN,Hungary,4,8,5,3,3,1,2,1,1,0,5,2,0,4,21.6,9,11,2.1,6.9,3,False,+12,12,0,0,0,1,0,2
2026-03-11,128102,Aaliyah Edwards,CAN,Canada,10,6,3,3,2,1,2,1,7,2,8,4,0,0,27.2,0,13,0.0,0.0,3,True,-2,-2,0,0,1,0,0,2
2026-03-11,128102,Kayla Alexander,CAN,Canada,0,7,1,6,3,1,0,3,0,0,7,0,0,3,18.3,-4,1,-2.9,-1.1,1,True,-2,-2,0,0,0,0,0,0
2026-03-11,128102,Merissah Russell,CAN,Canada,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3.8,-1,-2,-0.7,-0.3,0,False,-2,-2,0,0,0,0,0,0
2026-03-11,128102,Yvonne Ejim,CAN,Canada,13,8,6,2,1,0,2,2,0,0,8,5,3,2,28.1,6,19,4.4,1.6,2,False,-2,-2,0,3,1,0,0,4
2026-03-11,128102,Tara Wallack,CAN,Canada,2,1,1,0,0,0,0,1,0,0,1,1,0,1,6.3,-6,2,-4.4,-1.6,0,False,-2,-2,0,0,0,0,0,0
2026-03-11,128102,Bridget Carleton,CAN,Canada,24,5,1,4,2,1,0,2,4,8,12,7,2,3,36.2,-1,23,-0.7,-0.3,1,True,-2,-2,0,2,2,2,3,0
2026-03-11,128102,Kia Nurse,CAN,Canada,12,1,0,1,0,1,0,2,3,4,13,3,2,1,25.9,-8,3,-5.9,-2.1,1,True,-2,-2,0,2,1,0,0,0
2026-03-11,128102,Sami Hill,CAN,Canada,0,1,1,0,1,1,0,2,1,0,4,0,0,0,13.9,5,-1,3.7,1.3,1,False,-2,-2,0,0,0,0,0,0
2026-03-11,128102,Shay Colley,CAN,Canada,3,1,1,0,2,0,0,4,0,0,7,1,1,0,20.3,-13,0,-9.6,-3.4,0,True,-2,-2,0,1,0,0,0,0
2026-03-11,128102,Shaina Pellington,CAN,Canada,5,4,0,4,8,1,0,1,3,1,7,2,0,0,20.0,12,10,8.8,3.2,1,False,-2,-2,0,0,2,0,0,0
2026-03-11,128102,Esra Ural Topuz,TUR,Türkiye,6,2,0,2,2,1,2,2,0,0,3,3,0,1,12.4,10,12,2.6,7.4,3,True,+2,2,0,0,3,0,2,0
2026-03-11,128102,Kennedy Burke,TUR,Türkiye,16,11,3,8,1,2,2,2,2,4,19,5,2,2,32.8,1,16,0.3,0.7,4,True,+2,2,0,2,2,1,2,2
2026-03-11,128102,Sinem Atas,TUR,Türkiye,0,0,0,0,1,1,0,1,0,0,1,0,0,1,5.5,4,0,1.1,2.9,1,False,+2,2,0,0,0,0,0,0
2026-03-11,128102,Derin Erdogan,TUR,Türkiye,5,2,0,2,1,0,0,2,2,1,5,2,0,0,16.2,-17,4,-4.5,-12.5,0,False,+2,2,0,0,1,0,0,0
2026-03-11,128102,Zeynep Gul,TUR,Türkiye,0,1,0,1,0,1,0,0,1,0,1,0,0,2,9.2,-5,-1,-1.3,-3.7,1,False,+2,2,0,0,0,0,0,0
2026-03-11,128102,Elif Bayram,TUR,Türkiye,6,7,3,4,0,0,0,3,1,0,3,3,0,1,18.5,-3,12,-0.8,-2.2,0,False,+2,2,0,0,3,0,2,0
2026-03-11,128102,Alperi Onar,TUR,Türkiye,9,1,0,1,4,1,0,0,2,3,6,3,0,1,24.2,-11,10,-2.9,-8.1,1,False,+2,2,0,0,1,1,0,0
2026-03-11,128102,Goksen Fitik,TUR,Türkiye,5,4,0,4,1,0,0,3,2,1,6,2,0,1,20.8,12,3,3.2,8.8,0,True,+2,2,0,0,1,1,0,0
2026-03-11,128102,Olcay Cakir,TUR,Türkiye,12,4,1,3,4,0,0,4,8,4,7,4,0,2,24.4,19,11,5.0,14.0,0,True,+2,2,0,0,3,1,0,0
2026-03-11,128102,Sevgi Uzun,TUR,Türkiye,12,4,0,4,3,0,2,1,1,0,10,6,0,3,34.4,3,14,0.8,2.2,2,True,+2,2,0,0,2,4,2,0
2026-03-11,128103,Victoria Gauna,ARG,Argentina,2,3,2,1,0,0,0,3,2,0,6,1,0,2,21.4,-31,-2,-8.6,-22.4,0,True,-26,-26,0,0,1,0,0,2
2026-03-11,128103,Macarena D'urso,ARG,Argentina,8,1,1,0,1,1,0,1,2,1,8,3,1,2,16.8,-7,3,-1.9,-5.1,1,True,-26,-26,0,1,0,2,0,2
2026-03-11,128103,Delfina Saravia,ARG,Argentina,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4,-10,-1,-2.8,-7.2,0,False,-26,-26,0,0,0,0,0,0
2026-03-11,128103,Florencia Chagas,ARG,Argentina,17,0,0,0,0,3,0,2,1,0,14,6,5,1,23.4,-9,11,-2.5,-6.5,3,True,-26,-26,2,3,1,0,6,0
2026-03-11,128103,Candela Gentinetta,ARG,Argentina,2,3,1,2,0,0,0,1,2,2,1,0,0,0,10.8,-19,2,-5.3,-13.7,0,False,-26,-26,0,0,0,0,0,0
2026-03-11,128103,Melisa Gretter,ARG,Argentina,4,7,1,6,6,3,0,2,4,0,4,2,0,2,25.9,-6,16,-1.7,-4.3,3,True,-26,-26,0,0,0,2,0,0
2026-03-11,128103,Agostina Burani,ARG,Argentina,8,5,1,4,2,2,0,2,3,4,6,2,0,1,24.4,-5,12,-1.4,-3.6,2,True,-26,-26,0,0,2,0,0,0
2026-03-11,128103,Julieta Mungo,ARG,Argentina,17,2,0,2,2,2,0,2,2,2,10,5,5,0,25.2,-7,18,-1.9,-5.1,2,False,-26,-26,2,3,0,0,0,0
2026-03-11,128103,Diana Cabrera,ARG,Argentina,3,2,1,1,1,0,0,4,1,1,2,1,0,0,15.5,-1,4,-0.3,-0.7,0,False,-26,-26,0,0,0,0,0,0
2026-03-11,128103,Laila Raviolo,ARG,Argentina,2,0,0,0,0,0,0,0,0,0,2,1,0,0,6.4,-5,1,-1.4,-3.6,0,False,-26,-26,0,0,0,0,0,0
2026-03-11,128103,Flor Martinez,ARG,Argentina,0,1,0,1,2,0,0,3,1,0,1,0,0,3,14.5,-14,-1,-3.9,-10.1,0,False,-26,-26,0,0,0,0,0,0
2026-03-11,128103,Amaiquen Siciliano,ARG,Argentina,2,0,0,0,3,1,0,4,1,2,5,0,0,2,13.2,-16,-1,-4.4,-11.6,1,False,-26,-26,0,0,0,0,0,0
2026-03-11,128103,Chloe Bibby,AUS,Australia,4,1,0,1,0,1,0,0,0,0,4,2,0,0,6.2,10,4,7.2,2.8,1,False,+26,26,0,0,1,1,0,0
2026-03-11,128103,Alex Wilson,AUS,Australia,8,4,1,3,2,0,0,1,2,2,4,2,2,2,15.5,-10,10,-7.2,-2.8,0,True,+26,26,0,2,0,0,0,0
2026-03-11,128103,Sami Whitcomb,AUS,Australia,6,4,2,2,0,0,0,2,1,0,8,2,2,1,22.6,4,3,2.9,1.1,0,True,+26,26,0,2,0,0,0,0
2026-03-11,128103,Alexandra Fowler,AUS,Australia,4,2,0,2,2,0,0,0,1,1,3,1,1,1,12.8,-7,4,-5.1,-1.9,0,False,+26,26,0,1,0,0,0,0
2026-03-11,128103,Zitina Aokuso,AUS,Australia,4,1,0,1,2,1,0,0,2,2,1,1,0,0,9.0,12,7,8.7,3.3,1,False,+26,26,0,0,1,0,0,0
2026-03-11,128103,Isobel Borlase,AUS,Australia,19,2,0,2,1,0,0,2,3,4,8,6,3,1,17.0,18,18,13.0,5.0,0,False,+26,26,0,3,3,0,0,0
2026-03-11,128103,Cayla George,AUS,Australia,3,4,0,4,2,0,0,1,5,1,2,1,0,2,18.4,12,5,8.7,3.3,0,False,+26,26,0,0,1,0,0,0
2026-03-11,128103,Ezi Magbegor,AUS,Australia,16,7,4,3,2,3,1,4,5,5,6,5,1,0,22.4,20,27,14.4,5.6,4,True,+26,26,0,1,4,0,2,4
2026-03-11,128103,Stephanie Reid,AUS,Australia,5,1,0,1,3,0,0,3,1,0,3,2,1,0,12.6,25,8,18.1,6.9,0,False,+26,26,0,1,1,0,2,0
2026-03-11,128103,Alanna Smith,AUS,Australia,4,7,0,7,5,1,0,2,1,0,6,2,0,3,20.5,7,10,5.1,1.9,1,True,+26,26,0,0,2,0,2,0
2026-03-11,128103,Steph Talbot,AUS,Australia,6,3,1,2,4,1,1,1,0,0,10,3,0,2,23.6,17,6,12.3,4.7,2,True,+26,26,0,0,3,0,2,0
2026-03-11,128103,Jade Melbourne,AUS,Australia,12,1,1,0,3,0,0,3,3,2,6,4,2,3,19.4,22,11,15.9,6.1,0,False,+26,26,0,2,2,0,2,0
2026-03-12,128104,Petra Toman,HUN,Hungary,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8.1,-4,0,-3.9,-0.1,0,False,-22,-22,0,0,0,0,0,0
2026-03-12,128104,Panka Dul,HUN,Hungary,2,1,0,1,1,3,1,3,0,0,4,1,0,2,19.0,6,3,5.9,0.1,4,False,-22,-22,0,0,0,0,0,0
2026-03-12,128104,Yvonne Turner,HUN,Hungary,0,1,0,1,3,0,0,2,3,0,2,0,0,4,20.2,-19,-2,-18.7,-0.3,0,False,-22,-22,0,0,0,0,0,0
2026-03-12,128104,Reka Lelik,HUN,Hungary,0,0,0,0,5,0,0,1,3,0,3,0,0,2,14.8,-11,0,-10.9,-0.1,0,True,-22,-22,0,0,0,0,0,0
2026-03-12,128104,Aliz Varga,HUN,Hungary,5,3,0,3,0,0,0,1,0,0,4,2,1,1,13.0,6,5,5.9,0.1,0,False,-22,-22,0,1,0,0,2,0
2026-03-12,128104,Dorka Juhasz,HUN,Hungary,13,9,1,8,1,0,1,1,4,4,13,4,1,2,25.0,-12,11,-11.8,-0.2,1,True,-22,-22,0,1,0,2,0,0
2026-03-12,128104,Agnes Torok,HUN,Hungary,0,1,0,1,0,0,0,3,0,0,2,0,0,0,11.3,-18,-1,-17.8,-0.2,0,False,-22,-22,0,0,0,0,0,0
2026-03-12,128104,Kinga Josepovits,HUN,Hungary,6,1,0,1,1,0,0,0,0,0,5,3,0,0,4.0,3,6,3.0,0.0,0,False,-22,-22,0,0,0,0,2,0
2026-03-12,128104,Nina Aho,HUN,Hungary,4,5,1,4,2,1,0,1,2,0,6,2,0,0,19.4,-12,8,-11.8,-0.2,1,True,-22,-22,0,0,0,2,0,0
2026-03-12,128104,Debora Dubei,HUN,Hungary,11,1,0,1,2,2,0,3,3,0,10,4,3,2,23.4,-6,8,-5.9,-0.1,2,True,-22,-22,0,3,0,0,0,0
2026-03-12,128104,Reka Dombai,HUN,Hungary,4,1,0,1,0,0,0,2,3,4,3,0,0,3,15.0,-20,-1,-19.7,-0.3,0,False,-22,-22,0,0,0,0,0,0
2026-03-12,128104,Virag Takacs-Kiss,HUN,Hungary,8,5,3,2,0,0,0,0,3,2,9,3,0,0,26.8,-23,7,-22.7,-0.3,0,True,-22,-22,0,0,0,1,0,2
2026-03-12,128104,Faith Dut,CAN,Canada,6,1,0,1,0,0,0,0,0,0,3,3,0,0,4.2,-3,7,-0.0,-3.0,0,False,+22,22,0,0,0,0,0,0
2026-03-12,128104,Aaliyah Edwards,CAN,Canada,8,5,0,5,0,1,1,3,6,2,8,3,0,4,26.6,16,6,0.2,15.8,2,True,+22,22,0,0,1,0,0,0
2026-03-12,128104,Kayla Alexander,CAN,Canada,9,12,5,7,0,4,0,1,2,1,11,4,0,0,24.5,23,18,0.3,22.7,4,True,+22,22,0,0,2,0,2,6
2026-03-12,128104,Merissah Russell,CAN,Canada,0,2,1,1,0,1,0,2,0,0,4,0,0,1,6.4,1,-2,0.0,1.0,1,False,+22,22,0,0,0,0,0,0
2026-03-12,128104,Yvonne Ejim,CAN,Canada,0,3,1,2,1,2,0,2,1,0,2,0,0,1,15.5,10,3,0.1,9.9,2,False,+22,22,0,0,0,0,0,0
2026-03-12,128104,Tara Wallack,CAN,Canada,2,1,0,1,1,0,0,0,0,0,3,1,0,0,9.2,-2,2,-0.0,-2.0,0,False,+22,22,0,0,1,0,2,0
2026-03-12,128104,Niyah Becker,CAN,Canada,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5.0,-1,1,-0.0,-1.0,0,False,+22,22,0,0,0,0,0,0
2026-03-12,128104,Bridget Carleton,CAN,Canada,12,5,2,3,1,0,0,2,3,1,11,5,1,1,27.4,18,11,0.2,17.8,0,True,+22,22,0,1,0,4,3,0
2026-03-12,128104,Kia Nurse,CAN,Canada,7,5,1,4,2,0,0,3,1,2,9,2,1,3,17.2,8,4,0.1,7.9,0,True,+22,22,0,1,0,0,0,0
2026-03-12,128104,Sami Hill,CAN,Canada,5,0,0,0,1,1,0,3,0,0,3,2,1,0,16.5,20,6,0.3,19.7,1,False,+22,22,1,0,0,1,0,0
2026-03-12,128104,Shay Colley,CAN,Canada,10,2,0,2,5,1,0,3,2,1,11,4,1,2,25.9,2,9,0.0,2.0,1,True,+22,22,1,0,1,1,0,0
2026-03-12,128104,Shaina Pellington,CAN,Canada,16,3,1,2,4,3,0,1,2,4,9,6,0,0,21.6,18,23,0.2,17.8,3,False,+22,22,0,0,1,1,4,2
2026-03-12,128105,Chloe Bibby,AUS,Australia,3,0,0,0,0,0,0,0,0,0,1,1,1,0,3.9,-15,3,-12.2,-2.8,0,False,+10,10,1,0,0,0,0,0
2026-03-12,128105,Alex Wilson,AUS,Australia,0,4,0,4,7,0,1,0,2,0,4,0,0,2,21.5,14,6,11.3,2.7,1,False,+10,10,0,0,0,0,0,0
2026-03-12,128105,Sami Whitcomb,AUS,Australia,17,5,1,4,0,2,0,1,1,1,10,6,4,3,24.6,10,17,8.1,1.9,2,True,+10,10,1,3,0,0,0,0
2026-03-12,128105,Alexandra Fowler,AUS,Australia,7,2,1,1,2,0,2,4,3,1,5,3,0,0,15.6,2,10,1.6,0.4,2,False,+10,10,0,0,2,0,0,2
2026-03-12,128105,Zitina Aokuso,AUS,Australia,10,7,4,3,1,0,0,0,0,0,9,5,0,1,14.2,-8,13,-6.5,-1.5,0,False,+10,10,0,0,5,0,0,6
2026-03-12,128105,Isobel Borlase,AUS,Australia,8,3,0,3,1,0,1,2,2,2,8,3,0,2,16.8,-1,5,-0.8,-0.2,1,False,+10,10,0,0,2,0,4,0
2026-03-12,128105,Cayla George,AUS,Australia,0,2,0,2,0,0,0,1,0,0,2,0,0,1,4.8,1,-1,0.8,0.2,0,False,+10,10,0,0,0,0,0,0
2026-03-12,128105,Ezi Magbegor,AUS,Australia,14,4,3,1,4,0,0,1,1,1,12,6,1,1,22.9,14,14,11.3,2.7,0,True,+10,10,0,1,5,0,2,5
2026-03-12,128105,Stephanie Reid,AUS,Australia,0,0,0,0,0,1,0,2,3,0,1,0,0,1,9.9,2,-1,1.6,0.4,1,False,+10,10,0,0,0,0,0,0
2026-03-12,128105,Alanna Smith,AUS,Australia,12,9,2,7,1,1,3,2,3,1,10,5,1,0,28.6,11,20,8.9,2.1,4,True,+10,10,0,1,4,0,0,2
2026-03-12,128105,Steph Talbot,AUS,Australia,7,8,1,7,3,1,1,2,2,1,3,2,2,2,22.3,23,16,18.6,4.4,2,True,+10,10,2,0,0,0,0,0
2026-03-12,128105,Jade Melbourne,AUS,Australia,3,0,0,0,3,0,0,2,2,0,4,1,1,0,15.2,-3,1,-2.4,-0.6,0,True,+10,10,0,1,0,0,0,0
2026-03-12,128105,Nanako Todo,JPN,Japan,2,2,0,2,0,1,0,3,2,0,3,1,0,2,15.3,-5,1,-0.9,-4.1,1,False,-10,-10,0,0,1,0,2,0
2026-03-12,128105,Yuki Miyazawa,JPN,Japan,3,1,0,1,1,1,0,2,2,0,5,1,1,0,20.7,-30,2,-5.7,-24.3,1,False,-10,-10,0,1,0,0,0,0
2026-03-12,128105,Minami Yabu,JPN,Japan,0,1,1,0,0,1,0,4,0,0,1,0,0,0,7.0,-9,1,-1.7,-7.3,1,False,-10,-10,0,0,0,0,0,0
2026-03-12,128105,Aika Hirashita,JPN,Japan,16,1,0,1,2,3,0,2,0,0,12,6,4,0,23.2,8,16,1.5,6.5,3,True,-10,-10,3,1,2,0,0,0
2026-03-12,128105,Kokoro Tanaka,JPN,Japan,17,1,0,1,3,0,0,2,4,6,9,4,3,0,19.5,-7,16,-1.3,-5.7,0,True,-10,-10,0,3,0,0,0,0
2026-03-12,128105,Mai Yamamoto,JPN,Japan,16,1,0,1,1,0,0,2,1,0,12,6,4,3,18.8,2,9,0.4,1.6,0,False,-10,-10,2,2,1,1,7,0
2026-03-12,128105,Azusa Asahina,JPN,Japan,3,1,1,0,0,0,0,1,1,1,3,1,0,0,9.1,-3,1,-0.6,-2.4,0,False,-10,-10,0,0,1,0,0,2
2026-03-12,128105,Rui Machida,JPN,Japan,0,6,0,6,10,0,0,0,0,0,3,0,0,2,24.1,-7,11,-1.3,-5.7,0,True,-10,-10,0,0,0,0,0,0
