pId,name,uniformNumber,position,nationality,teamId,gameId
398078,Leila  Eissa,,,Egypt,53,114408
398065,Habiba Soliman,,,Egypt,53,114408
398059,Zeina Amin,,,Egypt,53,114408
398076,Sedra   Elshafey,,,Egypt,53,114408
398033,Xuan Sun,,,People 's Republic of China,39,114396
417553,Xinyue Wang,,,People 's Republic of China,39,114396
417551,Yu Jia,,,People 's Republic of China,39,114396
398031,Ruoyan Sun,,,People 's Republic of China,39,114396
417550,Ying Feng,,,People 's Republic of China,39,114396
417555,Mengjie Wu,,,People 's Republic of China,39,114396
398035,Yuanshan Li,,,People 's Republic of China,39,114396
397968,Hanyun Sun,,,People 's Republic of China,39,114396
398029,Yunshu Pang,,,People 's Republic of China,39,114396
398037,Yatong Tang,,,People 's Republic of China,39,114396
417552,Jiayi Wan,,,People 's Republic of China,39,114396
417554,Yiming Wang,,,People 's Republic of China,39,114396
367121,Amelie Mbah,,,Germany,64,114396
391671,Leonie Pfanzelt,,,Germany,64,114396
391674,Linda Thimm,,,Germany,64,114396
395180,Moescha Feunou Bakam,,,Germany,64,114396
365850,Darina Zraychenko,,,Germany,64,114396
393246,Leni Schramm-Bunning,,,Germany,64,114396
364854,Lara Gierlich,,,Germany,64,114396
364994,Mia Wiegand,,,Germany,64,114396
364851,Frederike Askamp,,,Germany,64,114396
391649,Mathilda Haensch,,,Germany,64,114396
391672,Nele Prowaznik,,,Germany,64,114396
364856,Silvia Heide,,,Germany,64,114396
395390,Paula Valenzuela,,,Spain,138,114393
395391,Isabel Hernandez,,,Spain,138,114393
392047,Carla Cherry,,,Spain,138,114393
395392,Ona Balleste,,,Spain,138,114393
395401,Sarai Teijeira,,,Spain,138,114393
373071,Elia Pérez,,,Spain,138,114393
370376,Trinity Ezeanatogu,,,Spain,138,114393
395799,Elizabeth Abubakar,,,Spain,138,114393
370798,Amelia Alonso,,,Spain,138,114393
417696,Ana Maria Hernanz,,,Spain,138,114393
373075,Sandra Davila,,,Spain,138,114393
417675,Anna Smykovskaia,,,Spain,138,114393
372198,Jordan Martin,,,Mexico,104,114393
372202,Mariana Diaz,,,Mexico,104,114393
372193,Jimena Velazquez,,,Mexico,104,114393
372364,Meredith Jaime,,,Mexico,104,114393
393870,Ivanna Olalde,,,Mexico,104,114393
372195,Aislin Tamez,,,Mexico,104,114393
393997,Andrea Lopez,,,Mexico,104,114393
372209,Yania Valverde,,,Mexico,104,114393
372250,Isamar Rumbo,,,Mexico,104,114393
393869,Isabella Martinez,,,Mexico,104,114393
372249,Marisol Gomez,,,Mexico,104,114393
372191,Samantha Patino,,,Mexico,104,114393
419440,Zala Canzek,,,Slovenia,618,114398
397655,Julija Bukovec,,,Slovenia,618,114398
397657,Ines Fritz,,,Slovenia,618,114398
397658,Anais Gobec,,,Slovenia,618,114398
372617,Ota Pozin,,,Slovenia,618,114398
372618,Ema Stavrov,,,Slovenia,618,114398
397659,Marina Josipovic,,,Slovenia,618,114398
372611,Ema Krzisnik,,,Slovenia,618,114398
309685,Ema Lorbek,,,Slovenia,618,114398
397662,Hana Jerkovic,,,Slovenia,618,114398
397656,Veronika Ferjancic,,,Slovenia,618,114398
397661,Zala Mali,,,Slovenia,618,114398
398428,Ran Kobayashi,,,Japan,85,114398
398429,Sora Shimizu,,,Japan,85,114398
398430,Momoka Kaji,,,Japan,85,114398
398431,Nene Gondo,,,Japan,85,114398
418549,Kako Otsuki,,,Japan,85,114398
398432,Miya Takeuchi,,,Japan,85,114398
398433,Rei Ando,,,Japan,85,114398
398448,Kiino Nakazawa,,,Japan,85,114398
398437,Kohse Hosozawa,,,Japan,85,114398
418551,Chihiro Ito,,,Japan,85,114398
398441,Honoka Yasui,,,Japan,85,114398
398446,Aya Ishiwata,,,Japan,85,114398
393402,Mariana Paz,,,Colombia,40,114401
381530,Maria Millan,,,Colombia,40,114401
381543,Maria Mendez,,,Colombia,40,114401
393403,Mariangel Serna,,,Colombia,40,114401
404769,Dayra Pedroza,,,Colombia,40,114401
381662,Sara Murillo,,,Colombia,40,114401
404768,Diocelin Zuniga Hurtado,,,Colombia,40,114401
393968,Hannah Sofia Florez Perez,,,Colombia,40,114401
404766,Maria Superlano,,,Colombia,40,114401
357693,Keren Bertel,,,Colombia,40,114401
381474,Elba Escorcia,,,Colombia,40,114401
381472,Alisson Restrepo,,,Colombia,40,114401
396277,Ema Bartosova,,,Czechia,886,114401
396274,Ema Novakova,,,Czechia,886,114401
396271,Dominika Pencakova,,,Czechia,886,114401
372072,Sofia Robson,,,Czechia,886,114401
372423,Anezka Misikova,,,Czechia,886,114401
397449,Tereza Sykorova,,,Czechia,886,114401
396282,Linda Kotrcova,,,Czechia,886,114401
396273,Martina Parizkova,,,Czechia,886,114401
396272,Vendula Salakova,,,Czechia,886,114401
396279,Laura Marcolova,,,Czechia,886,114401
397348,Adela Ruzickova,,,Czechia,886,114401
396123,Julie Prichystalova,,,Czechia,886,114401
396485,Jelizaveta Naidjonova,,,Latvia,610,114386
372580,Enija Brokane,,,Latvia,610,114386
396478,Adele Priedite,,,Latvia,610,114386
396459,Monta Culkstena,,,Latvia,610,114386
418628,Melanija Reicela Lagunovica,,,Latvia,610,114386
418536,Marta Arsentjeva,,,Latvia,610,114386
396482,Patricija Tikmere,,,Latvia,610,114386
418540,Darina Ivanova,,,Latvia,610,114386
417640,Laura Kikuste,,,Latvia,610,114386
396481,Evelina Sirsnina,,,Latvia,610,114386
418538,Madara Sakalova,,,Latvia,610,114386
372649,Sarlote Skrebele,,,Latvia,610,114386
419020,Salimata Kone,,,Côte d'Ivoire,44,114386
419017,Fatima Diouf,,,Côte d'Ivoire,44,114386
395745,Sarah Keita,,,Côte d'Ivoire,44,114386
394525,Ella Kone,,,Côte d'Ivoire,44,114386
394918,Fatima  Konate,,,Côte d'Ivoire,44,114386
394532,Adja Traore,,,Côte d'Ivoire,44,114386
395280,Jane Mary Diomande,,,Côte d'Ivoire,44,114386
395285,Maelhys N'dri,,,Côte d'Ivoire,44,114386
419023,Abigail Dia,,,Côte d'Ivoire,44,114386
395274,Lalya  Diarisso,,,Côte d'Ivoire,44,114386
419320,Aichata Mambone,,,Côte d'Ivoire,44,114386
395317,Aminata  Kone,,,Côte d'Ivoire,44,114386
393522,Morghan Reckley,,,USA,154,114389
393401,Jazman Bailey,,,USA,154,114389
368603,Nation Williams,,,USA,154,114389
393461,Tatianna Griffin,,,USA,154,114389
368604,Ivanna Wilson Manyacka,,,USA,154,114389
393521,Micah Ojo,,,USA,154,114389
393535,Maliya Hunter,,,USA,154,114389
393523,Arianna Robinson,,,USA,154,114389
393519,Olivia Jones,,,USA,154,114389
393520,Eve Long,,,USA,154,114389
417253,Nya Riak,,,USA,154,114389
393404,Caroline Bradley,,,USA,154,114389
413854,Jay Sebasio,,,Australia,16,114389
374917,Daisy Hocking,,,Australia,16,114389
375151,Isabel Smith,,,Australia,16,114389
375153,Olivia Olechnowicz,,,Australia,16,114389
374416,Jade Sherrington,,,Australia,16,114389
397715,Jasmine Jones,,,Australia,16,114389
374418,Sophie Richardson,,,Australia,16,114389
362696,Madison Ryan,,,Australia,16,114389
376691,Lily Mapp,,,Australia,16,114389
397713,Eliza Ashby,,,Australia,16,114389
397396,Matilda Trout,,,Australia,16,114389
378927,Jemyma Manyok,,,Australia,16,114389
367121,Amelie Mbah,,,Germany,64,114395
391671,Leonie Pfanzelt,,,Germany,64,114395
391674,Linda Thimm,,,Germany,64,114395
395180,Moescha Feunou Bakam,,,Germany,64,114395
365850,Darina Zraychenko,,,Germany,64,114395
393246,Leni Schramm-Bunning,,,Germany,64,114395
364854,Lara Gierlich,,,Germany,64,114395
364994,Mia Wiegand,,,Germany,64,114395
364851,Frederike Askamp,,,Germany,64,114395
391649,Mathilda Haensch,,,Germany,64,114395
391672,Nele Prowaznik,,,Germany,64,114395
364856,Silvia Heide,,,Germany,64,114395
372198,Jordan Martin,,,Mexico,104,114395
372202,Mariana Diaz,,,Mexico,104,114395
372193,Jimena Velazquez,,,Mexico,104,114395
372364,Meredith Jaime,,,Mexico,104,114395
393870,Ivanna Olalde,,,Mexico,104,114395
372195,Aislin Tamez,,,Mexico,104,114395
393997,Andrea Lopez,,,Mexico,104,114395
372209,Yania Valverde,,,Mexico,104,114395
372250,Isamar Rumbo,,,Mexico,104,114395
393869,Isabella Martinez,,,Mexico,104,114395
372249,Marisol Gomez,,,Mexico,104,114395
372191,Samantha Patino,,,Mexico,104,114395
398033,Xuan Sun,,,People 's Republic of China,39,114392
417553,Xinyue Wang,,,People 's Republic of China,39,114392
417551,Yu Jia,,,People 's Republic of China,39,114392
398031,Ruoyan Sun,,,People 's Republic of China,39,114392
417550,Ying Feng,,,People 's Republic of China,39,114392
417555,Mengjie Wu,,,People 's Republic of China,39,114392
398035,Yuanshan Li,,,People 's Republic of China,39,114392
397968,Hanyun Sun,,,People 's Republic of China,39,114392
398029,Yunshu Pang,,,People 's Republic of China,39,114392
398037,Yatong Tang,,,People 's Republic of China,39,114392
417552,Jiayi Wan,,,People 's Republic of China,39,114392
417554,Yiming Wang,,,People 's Republic of China,39,114392
395390,Paula Valenzuela,,,Spain,138,114392
395391,Isabel Hernandez,,,Spain,138,114392
392047,Carla Cherry,,,Spain,138,114392
395392,Ona Balleste,,,Spain,138,114392
395401,Sarai Teijeira,,,Spain,138,114392
373071,Elia Pérez,,,Spain,138,114392
370376,Trinity Ezeanatogu,,,Spain,138,114392
395799,Elizabeth Abubakar,,,Spain,138,114392
370798,Amelia Alonso,,,Spain,138,114392
417696,Ana Maria Hernanz,,,Spain,138,114392
373075,Sandra Davila,,,Spain,138,114392
417675,Anna Smykovskaia,,,Spain,138,114392
419020,Salimata Kone,,,Côte d'Ivoire,44,114385
419017,Fatima Diouf,,,Côte d'Ivoire,44,114385
395745,Sarah Keita,,,Côte d'Ivoire,44,114385
394525,Ella Kone,,,Côte d'Ivoire,44,114385
394918,Fatima  Konate,,,Côte d'Ivoire,44,114385
394532,Adja Traore,,,Côte d'Ivoire,44,114385
395280,Jane Mary Diomande,,,Côte d'Ivoire,44,114385
395285,Maelhys N'dri,,,Côte d'Ivoire,44,114385
419023,Abigail Dia,,,Côte d'Ivoire,44,114385
395274,Lalya  Diarisso,,,Côte d'Ivoire,44,114385
419320,Aichata Mambone,,,Côte d'Ivoire,44,114385
395317,Aminata  Kone,,,Côte d'Ivoire,44,114385
413854,Jay Sebasio,,,Australia,16,114385
374917,Daisy Hocking,,,Australia,16,114385
375151,Isabel Smith,,,Australia,16,114385
375153,Olivia Olechnowicz,,,Australia,16,114385
374416,Jade Sherrington,,,Australia,16,114385
397715,Jasmine Jones,,,Australia,16,114385
374418,Sophie Richardson,,,Australia,16,114385
362696,Madison Ryan,,,Australia,16,114385
376691,Lily Mapp,,,Australia,16,114385
397713,Eliza Ashby,,,Australia,16,114385
397396,Matilda Trout,,,Australia,16,114385
378927,Jemyma Manyok,,,Australia,16,114385
372580,Enija Brokane,,,Latvia,610,114388
396485,Jelizaveta Naidjonova,,,Latvia,610,114388
396478,Adele Priedite,,,Latvia,610,114388
396459,Monta Culkstena,,,Latvia,610,114388
418628,Melanija Reicela Lagunovica,,,Latvia,610,114388
418536,Marta Arsentjeva,,,Latvia,610,114388
396482,Patricija Tikmere,,,Latvia,610,114388
418540,Darina Ivanova,,,Latvia,610,114388
417640,Laura Kikuste,,,Latvia,610,114388
396481,Evelina Sirsnina,,,Latvia,610,114388
418538,Madara Sakalova,,,Latvia,610,114388
372649,Sarlote Skrebele,,,Latvia,610,114388
393522,Morghan Reckley,,,USA,154,114388
393401,Jazman Bailey,,,USA,154,114388
368603,Nation Williams,,,USA,154,114388
393461,Tatianna Griffin,,,USA,154,114388
368604,Ivanna Wilson Manyacka,,,USA,154,114388
393521,Micah Ojo,,,USA,154,114388
393535,Maliya Hunter,,,USA,154,114388
393523,Arianna Robinson,,,USA,154,114388
393519,Olivia Jones,,,USA,154,114388
393520,Eve Long,,,USA,154,114388
417253,Nya Riak,,,USA,154,114388
393404,Caroline Bradley,,,USA,154,114388
398428,Ran Kobayashi,,,Japan,85,114397
398429,Sora Shimizu,,,Japan,85,114397
398430,Momoka Kaji,,,Japan,85,114397
398431,Nene Gondo,,,Japan,85,114397
418549,Kako Otsuki,,,Japan,85,114397
398432,Miya Takeuchi,,,Japan,85,114397
398433,Rei Ando,,,Japan,85,114397
398448,Kiino Nakazawa,,,Japan,85,114397
398437,Kohse Hosozawa,,,Japan,85,114397
418551,Chihiro Ito,,,Japan,85,114397
398441,Honoka Yasui,,,Japan,85,114397
398446,Aya Ishiwata,,,Japan,85,114397
372072,Sofia Robson,,,Czechia,886,114397
396271,Dominika Pencakova,,,Czechia,886,114397
396274,Ema Novakova,,,Czechia,886,114397
396277,Ema Bartosova,,,Czechia,886,114397
372423,Anezka Misikova,,,Czechia,886,114397
397449,Tereza Sykorova,,,Czechia,886,114397
396282,Linda Kotrcova,,,Czechia,886,114397
396273,Martina Parizkova,,,Czechia,886,114397
396272,Vendula Salakova,,,Czechia,886,114397
396279,Laura Marcolova,,,Czechia,886,114397
397348,Adela Ruzickova,,,Czechia,886,114397
396123,Julie Prichystalova,,,Czechia,886,114397
419440,Zala Canzek,,,Slovenia,618,114402
397655,Julija Bukovec,,,Slovenia,618,114402
397657,Ines Fritz,,,Slovenia,618,114402
397658,Anais Gobec,,,Slovenia,618,114402
372617,Ota Pozin,,,Slovenia,618,114402
372618,Ema Stavrov,,,Slovenia,618,114402
397659,Marina Josipovic,,,Slovenia,618,114402
372611,Ema Krzisnik,,,Slovenia,618,114402
309685,Ema Lorbek,,,Slovenia,618,114402
397662,Hana Jerkovic,,,Slovenia,618,114402
397656,Veronika Ferjancic,,,Slovenia,618,114402
397661,Zala Mali,,,Slovenia,618,114402
381472,Alisson Restrepo,,,Colombia,40,114402
381474,Elba Escorcia,,,Colombia,40,114402
357693,Keren Bertel,,,Colombia,40,114402
404766,Maria Superlano,,,Colombia,40,114402
393968,Hannah Sofia Florez Perez,,,Colombia,40,114402
404768,Diocelin Zuniga Hurtado,,,Colombia,40,114402
381662,Sara Murillo,,,Colombia,40,114402
404769,Dayra Pedroza,,,Colombia,40,114402
393403,Mariangel Serna,,,Colombia,40,114402
381543,Maria Mendez,,,Colombia,40,114402
381530,Maria Millan,,,Colombia,40,114402
393402,Mariana Paz,,,Colombia,40,114402
398079,Hania  Hassabelnaby,,,Egypt,53,114404
397558,Dana Abdalaa,,,Egypt,53,114404
398067,Fatma Abdella,,,Egypt,53,114404
398080,Jodi  Abdalla,,,Egypt,53,114404
371622,Mariam Elshenawy,,,Egypt,53,114404
398133,Hala Fetet,,,Egypt,53,114404
371623,Joudi Elsayed,,,Egypt,53,114404
417067,Habiba Gamal Rizk,,,Egypt,53,114404
398078,Leila  Eissa,,,Egypt,53,114404
398065,Habiba Soliman,,,Egypt,53,114404
398059,Zeina Amin,,,Egypt,53,114404
398076,Sedra   Elshafey,,,Egypt,53,114404
370347,Olivia Lelli,,,Italy,83,114404
368530,Alessandra Padulo,,,Italy,83,114404
342323,Emilia Magni,,,Italy,83,114404
342219,Isabel Hassan,,,Italy,83,114404
342693,Sofia Zuccon,,,Italy,83,114404
367475,Anna Sablich,,,Italy,83,114404
370372,Aisha Diagne,,,Italy,83,114404
390984,Eleonora Tavella,,,Italy,83,114404
369310,Martina Pasqualetti,,,Italy,83,114404
369207,Mariana Nako Moni,,,Italy,83,114404
393427,Amelia Bianco Rossignoli,,,Italy,83,114404
