date,gameId,name,team,nationality,PTS,REB,OR,DR,AS,ST,BS,PF,FD,FTM,FGA,FGM,FG3M,TO,MP,PM,EFF,off_net,def_net,stocks,starter,WL,WL_raw,corner3m,abovebk3m,rim_makes,midrange_makes,fb_pts,putback_pts
2026-06-15,134679,Agustina Fernandez,PAR,Paraguay,7,6,0,6,0,2,0,1,3,0,7,3,1,1,23.3,-7,9,-4.0,-3.0,2,False,-7,-7,1,0,0,1,0,0
2026-06-15,134679,Karin Caceres,PAR,Paraguay,3,6,3,3,5,0,0,0,1,1,6,1,0,3,26.8,-6,5,-3.4,-2.6,0,True,-7,-7,0,0,1,0,0,0
2026-06-15,134679,Luján Fernandez,PAR,Paraguay,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3.6,-3,-4,-1.7,-1.3,0,False,-7,-7,0,0,0,0,0,0
2026-06-15,134679,Sofia Gomez,PAR,Paraguay,4,8,4,4,1,3,1,5,3,0,5,2,0,4,21.7,0,8,0.0,0.0,4,True,-7,-7,0,0,0,1,0,0
2026-06-15,134679,Maria Montañez,PAR,Paraguay,3,5,2,3,0,1,0,2,0,0,2,1,1,2,17.4,-5,6,-2.9,-2.1,1,False,-7,-7,0,1,0,0,0,0
2026-06-15,134679,Julieta Cruz,MEX,Mexico,7,2,1,1,0,5,0,1,2,2,10,2,1,1,17.6,7,4,3.0,4.0,5,False,+7,7,0,1,0,0,0,0
2026-06-15,134679,Renata Palma,MEX,Mexico,4,2,1,1,0,2,0,0,0,0,8,2,0,0,13.4,-10,2,-4.3,-5.7,2,True,+7,7,0,0,1,0,2,0
2026-06-15,134679,Jimena Velazquez,MEX,Mexico,19,3,0,3,6,3,0,2,9,11,10,4,0,5,38.4,9,19,3.8,5.2,3,True,+7,7,0,0,1,2,2,0
2026-06-15,134679,Valentina Peraza,MEX,Mexico,7,5,3,2,0,2,0,1,2,1,6,3,0,3,18.9,1,5,0.4,0.6,2,False,+7,7,0,0,1,0,0,2
2026-06-15,134679,Aislin Tamez,MEX,Mexico,8,13,4,9,2,0,0,5,3,0,7,4,0,6,34.1,7,14,3.0,4.0,0,True,+7,7,0,0,3,0,0,4
2026-06-15,134679,Fernanda Campos,MEX,Mexico,7,2,0,2,4,1,0,0,1,0,7,3,1,1,26.2,1,9,0.4,0.6,1,True,+7,7,0,1,2,0,2,0
2026-06-15,134679,Sofia Saucedo,MEX,Mexico,8,2,1,1,1,5,0,1,1,2,5,3,0,1,20.4,13,13,5.6,7.4,5,False,+7,7,0,0,0,1,2,0
2026-06-15,134679,Mildred Vazquez,MEX,Mexico,2,5,2,3,1,0,0,1,2,0,7,1,0,2,18.7,-2,0,-0.9,-1.1,0,True,+7,7,0,0,1,0,0,2
2026-06-15,134679,Ana Camila Paez,MEX,Mexico,0,3,0,3,0,0,1,1,0,0,0,0,0,2,10.9,6,2,2.6,3.4,1,False,+7,7,0,0,0,0,0,0
2026-06-15,134679,Yania Valverde,MEX,Mexico,6,9,3,6,1,1,0,3,1,0,7,3,0,3,26.4,3,10,1.3,1.7,1,False,+7,7,0,0,2,0,0,2
2026-06-15,134680,Florencia Losada,ARG,Argentina,2,1,0,1,0,0,0,0,1,2,0,0,0,1,12.9,2,2,0.2,1.8,0,False,+24,24,0,0,0,0,0,0
2026-06-15,134680,Sofia Gonzalez,ARG,Argentina,16,4,1,3,2,4,0,0,3,3,12,6,1,2,23.6,18,17,2.2,15.8,4,False,+24,24,0,1,5,0,2,0
2026-06-15,134680,Francisca Canello,ARG,Argentina,2,6,3,3,0,0,3,2,0,0,5,1,0,2,15.0,0,5,0.0,0.0,3,False,+24,24,0,0,1,0,0,2
2026-06-15,134680,Santina Cherot,ARG,Argentina,10,2,0,2,2,1,0,2,1,2,5,3,2,3,17.2,10,9,1.2,8.8,1,False,+24,24,0,2,0,1,0,0
2026-06-15,134680,Celina Novatti,ARG,Argentina,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2.8,-1,-2,-0.1,-0.9,0,False,+24,24,0,0,0,0,0,0
2026-06-15,134680,Sofia Lombardero,ARG,Argentina,14,4,0,4,1,1,0,2,3,3,12,5,1,0,21.9,16,12,1.9,14.1,1,True,+24,24,0,1,3,1,0,0
2026-06-15,134680,Sol Lemesoff,ARG,Argentina,0,2,0,2,0,2,0,1,2,0,0,0,0,0,7.3,0,2,0.0,0.0,2,False,+24,24,0,0,0,0,0,0
2026-06-15,134680,Sofia Novoa,ARG,Argentina,5,2,0,2,1,1,0,3,1,0,7,2,1,2,21.6,21,2,2.5,18.5,1,True,+24,24,0,1,1,0,0,0
2026-06-15,134680,Renata Scordo,ARG,Argentina,20,18,12,6,1,1,1,2,6,8,19,6,0,3,32.7,24,23,2.9,21.1,2,True,+24,24,0,0,5,0,0,8
2026-06-15,134680,Matilda Campo,ARG,Argentina,2,1,1,0,2,1,0,3,0,0,3,1,0,0,30.8,21,4,2.5,18.5,1,True,+24,24,0,0,1,0,0,0
2026-06-15,134680,Isabella Roldan,ARG,Argentina,2,7,1,6,1,0,0,3,0,0,4,1,0,2,14.0,9,5,1.1,7.9,0,True,+24,24,0,0,0,0,0,0
2026-06-15,134680,Greidysmar Camacaro,VEN,Venezuela,8,3,1,2,3,1,3,1,2,1,7,3,1,1,30.3,-16,12,-14.1,-1.9,4,True,-24,-24,0,1,1,1,0,0
2026-06-15,134680,Albanys Ramirez,VEN,Venezuela,2,1,0,1,3,2,1,3,5,0,7,1,0,2,20.9,-19,0,-16.7,-2.3,3,True,-24,-24,0,0,1,0,0,0
2026-06-15,134680,Ruby Escobar,VEN,Venezuela,0,1,1,0,0,0,0,1,0,0,2,0,0,0,5.2,1,-1,0.9,0.1,0,False,-24,-24,0,0,0,0,0,0
2026-06-15,134680,Mezharith Beleño,VEN,Venezuela,6,9,4,5,2,2,0,3,2,0,9,3,0,3,27.4,-14,10,-12.3,-1.7,2,False,-24,-24,0,0,2,0,4,0
2026-06-15,134680,Antonella Ramos,VEN,Venezuela,3,0,0,0,1,0,0,5,0,0,4,1,1,1,8.1,-5,0,-4.4,-0.6,0,False,-24,-24,1,0,0,0,0,0
2026-06-15,134680,Alexandra Cabeza,VEN,Venezuela,10,8,2,6,0,2,0,0,2,2,11,4,0,1,31.4,-21,10,-18.5,-2.5,2,True,-24,-24,0,0,0,1,0,0
2026-06-15,134680,Astrid Inojosa,VEN,Venezuela,15,6,1,5,0,2,1,1,4,5,14,5,0,6,31.3,-18,7,-15.8,-2.2,3,True,-24,-24,0,0,2,2,4,0
2026-06-15,134680,Jeiselys Figueroa,VEN,Venezuela,2,1,1,0,0,1,0,0,0,0,2,1,0,2,4.8,0,1,0.0,0.0,1,False,-24,-24,0,0,1,0,0,2
2026-06-15,134680,Fabiola Garcia,VEN,Venezuela,0,1,0,1,0,0,1,0,0,0,1,0,0,0,9.6,-10,1,-8.8,-1.2,1,False,-24,-24,0,0,0,0,0,0
2026-06-15,134680,Sofia Blanca,VEN,Venezuela,0,0,0,0,0,0,0,2,1,0,0,0,0,0,7.6,-1,0,-0.9,-0.1,0,False,-24,-24,0,0,0,0,0,0
2026-06-15,134680,Angela Crespo,VEN,Venezuela,1,0,0,0,0,0,0,3,1,1,0,0,0,0,5.0,-5,0,-4.4,-0.6,0,True,-24,-24,0,0,0,0,0,0
2026-06-15,134680,Roberli Perez,VEN,Venezuela,2,0,0,0,0,0,1,0,0,0,4,1,0,0,18.4,-12,0,-10.6,-1.4,1,False,-24,-24,0,0,0,1,0,0
2026-06-15,134681,Eunicia Salgado,CAN,Canada,6,4,2,2,1,0,1,3,1,0,8,3,0,2,16.1,-14,3,-7.2,-6.8,1,False,-18,-18,0,0,3,0,0,2
2026-06-15,134681,Gabriela Morash,CAN,Canada,13,5,0,5,9,0,0,2,3,0,11,6,1,2,34.2,-14,19,-7.2,-6.8,0,False,-18,-18,0,1,2,0,0,0
2026-06-15,134681,Kaylen Sta Maria,CAN,Canada,5,1,0,1,2,0,0,1,1,2,5,1,1,1,26.4,-28,3,-14.4,-13.6,0,True,-18,-18,0,1,0,0,0,0
2026-06-15,134681,Alex Newson,CAN,Canada,12,2,0,2,3,0,0,4,1,0,13,5,2,2,31.3,-4,7,-2.1,-1.9,0,True,-18,-18,0,2,2,0,2,0
2026-06-15,134681,Brooke McLeod,CAN,Canada,15,6,1,5,2,1,4,3,9,5,11,5,0,2,33.4,-16,15,-8.2,-7.8,5,True,-18,-18,0,0,5,0,2,0
2026-06-15,134681,Savannah Swords,CAN,Canada,13,12,4,8,1,4,0,5,5,5,13,4,0,7,37.4,-7,11,-3.6,-3.4,4,True,-18,-18,0,0,4,0,2,0
2026-06-15,134681,Jordyn Wheeler,CAN,Canada,8,5,2,3,1,1,0,1,3,2,5,3,0,2,21.2,-7,11,-3.6,-3.4,1,True,-18,-18,0,0,3,0,0,0
2026-06-15,134681,GG Banks,USA,USA,14,5,1,4,9,1,0,1,2,4,13,5,0,4,25.6,9,17,4.4,4.6,1,False,+18,18,0,0,5,0,4,0
2026-06-15,134681,Ryan Carter,USA,USA,7,3,2,1,1,1,1,0,2,2,4,2,1,0,16.0,20,11,9.7,10.3,2,False,+18,18,1,0,1,0,0,5
2026-06-15,134681,Bella Flemings,USA,USA,3,8,2,6,2,0,1,4,0,0,4,1,1,0,26.6,17,11,8.3,8.7,1,True,+18,18,0,1,0,0,0,0
2026-06-15,134681,Haylen Ayers,USA,USA,7,6,3,3,3,0,0,3,3,0,7,3,1,1,27.3,17,11,8.3,8.7,0,True,+18,18,0,1,2,0,2,0
2026-06-15,134681,Jordyn Jackson,USA,USA,0,1,0,1,0,0,0,0,1,0,2,0,0,0,5.0,-2,-1,-1.0,-1.0,0,False,+18,18,0,0,0,0,0,0
2026-06-15,134681,Jordyn Palmer,USA,USA,24,13,4,9,1,5,0,4,2,3,17,10,1,2,32.5,13,33,6.3,6.7,5,True,+18,18,0,1,9,0,2,4
2026-06-15,134681,Sydney Savoury,USA,USA,2,2,2,0,0,0,0,0,1,2,3,0,0,0,11.0,-1,1,-0.5,-0.5,0,False,+18,18,0,0,0,0,0,0
2026-06-15,134681,Kaleena Smith,USA,USA,26,4,0,4,7,0,0,3,6,8,19,7,4,1,35.4,15,23,7.3,7.7,0,True,+18,18,0,4,2,0,4,0
2026-06-15,134681,Miciah Fusilier,USA,USA,2,1,1,0,0,2,0,1,0,0,5,1,0,1,7.2,-3,0,-1.5,-1.5,2,False,+18,18,0,0,0,0,0,0
2026-06-15,134681,Jayla Forbes,USA,USA,2,1,0,1,0,0,0,2,1,2,0,0,0,0,3.9,3,3,1.5,1.5,0,False,+18,18,0,0,0,0,0,0
2026-06-15,134681,Kelsi Andrews,USA,USA,3,0,0,0,0,0,2,5,1,1,2,1,0,2,9.4,2,1,1.0,1.0,2,True,+18,18,0,0,1,0,2,0
